status,nodeid,test_file,domain
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_replay_with_different_password_does_not_change_password_hash,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_tenant_isolation_only_writes_requested_schema,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_response_never_exposes_sensitive_data,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_no_query_string_token_support,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i6_onboarding_e2e_closeout.py::test_full_owner_onboarding_backend_chain_proves_hash_only_tokens_and_admin_rbac,tests/test_u6i6_onboarding_e2e_closeout.py,AUTH_ONBOARDING
error,tests/test_u6k_production_smtp_email_delivery.py::test_production_missing_smtp_config_returns_503_and_writes_no_rows,tests/test_u6k_production_smtp_email_delivery.py,AUTH_ONBOARDING
error,tests/test_u6k_production_smtp_email_delivery.py::test_production_smtp_success_creates_hash_only_registration_and_token,tests/test_u6k_production_smtp_email_delivery.py,AUTH_ONBOARDING
error,tests/test_u6k_production_smtp_email_delivery.py::test_production_smtp_send_failure_rolls_back_registration_and_token,tests/test_u6k_production_smtp_email_delivery.py,AUTH_ONBOARDING
error,tests/test_u6k_production_smtp_email_delivery.py::test_test_environment_still_uses_dev_sink_without_smtp,tests/test_u6k_production_smtp_email_delivery.py,AUTH_ONBOARDING
error,tests/test_u6k_production_smtp_email_delivery.py::test_duplicate_live_email_in_production_is_neutral_and_sends_no_extra_smtp,tests/test_u6k_production_smtp_email_delivery.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_verify_email_provisions_tenant_issues_setup_token_and_sends_owner_email,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_emailed_setup_token_can_create_first_admin_rbac_and_status_is_public_active,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_repeated_internal_orchestration_does_not_duplicate_tenant_token_or_admin_rows,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_reused_verification_token_remains_neutral_and_does_not_duplicate_orchestration,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_production_missing_owner_setup_smtp_config_fails_closed,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_production_owner_setup_smtp_failure_fails_closed_with_retry_anchor,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
error,tests/test_u6l_email_verified_onboarding_orchestration.py::test_real_bootstrap_owner_setup_smtp_failure_persists_anchor_and_retry_reconciles,tests/test_u6l_email_verified_onboarding_orchestration.py,AUTH_ONBOARDING
